"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"MG Johnson","RG Sharma",0.1,0,TRUE,1,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.1,0,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.2,0,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.3,0,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.4,0,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.5,0,TRUE,2,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.5,0,FALSE,2,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",0.6,0,FALSE,2,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.1,0,TRUE,6,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.2,4,FALSE,10,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.3,0,FALSE,10,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.4,4,FALSE,14,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.5,0,FALSE,14,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","S Dhawan",1.6,0,FALSE,14,1,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",2.1,0,FALSE,14,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",2.2,0,FALSE,14,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","RG Sharma",2.3,0,TRUE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",2.4,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",2.5,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",2.6,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.1,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.2,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.3,0,FALSE,15,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.4,4,FALSE,19,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.5,0,FALSE,19,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",3.6,2,FALSE,21,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.1,4,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.2,4,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.3,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.4,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.5,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",4.6,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",5.1,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",5.2,0,FALSE,29,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",5.3,1,FALSE,30,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",5.4,1,FALSE,31,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",5.5,0,FALSE,31,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","RG Sharma",5.6,4,FALSE,35,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",6.1,0,FALSE,35,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",6.2,0,FALSE,35,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",6.3,0,TRUE,36,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",6.3,0,FALSE,36,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",6.4,1,FALSE,37,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","RG Sharma",6.5,0,FALSE,37,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","RG Sharma",6.6,0,FALSE,37,2,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.1,0,FALSE,37,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.2,0,FALSE,37,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.3,4,FALSE,41,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.4,0,FALSE,41,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.5,0,FALSE,41,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",7.6,0,FALSE,41,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","SK Raina",8.1,1,FALSE,42,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",8.2,4,FALSE,46,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",8.3,4,FALSE,50,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","V Kohli",8.4,1,FALSE,51,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","SK Raina",8.5,0,FALSE,51,0,"India",1,"field","Australia","4  wickets","Australia"
"SR Watson","SK Raina",8.6,4,FALSE,55,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",9.1,4,FALSE,59,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",9.2,1,FALSE,60,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",9.3,0,FALSE,60,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",9.4,0,FALSE,60,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",9.5,0,FALSE,60,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",9.6,0,FALSE,60,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",10.1,1,FALSE,61,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.2,0,TRUE,62,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.2,0,FALSE,62,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.3,0,FALSE,62,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.4,0,FALSE,62,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.5,0,FALSE,62,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",10.6,1,FALSE,63,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",11.1,1,FALSE,64,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",11.2,1,FALSE,65,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",11.3,0,FALSE,65,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","SK Raina",11.4,3,FALSE,68,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",11.5,0,FALSE,68,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",11.6,0,FALSE,68,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",12.1,4,FALSE,72,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",12.2,2,FALSE,74,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",12.3,1,FALSE,75,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",12.4,1,FALSE,76,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","SK Raina",12.5,0,FALSE,76,3,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","Yuvraj Singh",12.6,0,FALSE,76,4,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",13.1,0,FALSE,76,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","V Kohli",13.2,1,FALSE,77,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","MS Dhoni",13.3,0,FALSE,77,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","MS Dhoni",13.4,0,FALSE,77,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","MS Dhoni",13.5,0,FALSE,77,0,"India",1,"field","Australia","4  wickets","Australia"
"CJ McKay","MS Dhoni",13.6,0,FALSE,77,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","V Kohli",14.1,1,FALSE,78,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","MS Dhoni",14.2,0,FALSE,78,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","MS Dhoni",14.3,0,FALSE,78,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","MS Dhoni",14.4,4,FALSE,82,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","MS Dhoni",14.5,0,FALSE,82,0,"India",1,"field","Australia","4  wickets","Australia"
"MG Johnson","MS Dhoni",14.6,1,FALSE,83,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",15.1,1,FALSE,84,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","V Kohli",15.2,1,FALSE,85,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",15.3,0,FALSE,85,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",15.4,0,FALSE,85,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",15.5,0,FALSE,85,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",15.6,1,FALSE,86,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",16.1,0,FALSE,86,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",16.2,1,FALSE,87,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","V Kohli",16.3,1,FALSE,88,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",16.4,0,FALSE,88,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",16.5,0,FALSE,88,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",16.6,1,FALSE,89,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.1,0,FALSE,89,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.2,0,FALSE,89,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.3,0,FALSE,89,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.4,0,FALSE,89,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.5,2,FALSE,91,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",17.6,1,FALSE,92,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",18.1,1,FALSE,93,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","V Kohli",18.2,1,FALSE,94,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",18.3,0,FALSE,94,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",18.4,0,FALSE,94,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",18.5,0,FALSE,94,0,"India",1,"field","Australia","4  wickets","Australia"
"XJ Doherty","MS Dhoni",18.6,0,FALSE,94,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","V Kohli",19.1,1,FALSE,95,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","MS Dhoni",19.2,1,FALSE,96,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","V Kohli",19.3,0,FALSE,96,0,"India",1,"field","Australia","4  wickets","Australia"
"JP Faulkner","V Kohli",19.4,1,FALSE,97,0,"India",1,"field","Australia","4  wickets","Australia"
